	age	household_position	household_size	prev_residence_place	citizenship	country_birth	edu_level	economic_status	cur_eco_activity	Marital_status
604	5	1110	114	1	1	1	3	111	131	1
605	11	1121	112	1	1	1	2	111	122	2
606	10	1122	114	1	1	1	1	111	122	2
607	4	1110	113	1	1	1	3	112	131	1
608	9	1210	111	1	1	1	5	111	138	1
609	7	1131	112	2	1	1	5	111	136	1
610	10	1122	113	1	1	1	3	111	122	2
611	8	1122	113	1	1	1	2	111	122	2
612	9	1122	114	1	1	3	2	111	135	2
613	9	1122	114	1	1	1	5	111	137	2
614	10	1122	114	1	1	1	5	111	138	2
615	6	1121	112	1	1	1	3	111	131	2
616	10	1122	114	1	1	1	1	111	135	2
617	10	1220	112	1	3	3	3	111	138	1
618	7	1210	111	1	1	1	5	111	131	1
619	8	1122	114	1	1	1	3	111	132	2
620	7	1131	112	1	1	1	5	111	135	1
621	7	1132	113	1	1	1	3	111	136	1
622	8	1122	114	1	1	1	2	111	124	2
623	9	1122	114	1	1	1	2	111	122	2
624	9	1122	125	1	1	1	5	111	139	2
625	7	1132	113	1	1	1	3	111	138	1
626	4	1110	114	1	1	1	2	111	131	1
627	5	1110	113	2	1	1	3	111	135	1
628	7	1122	113	1	1	1	3	111	134	2
629	8	1121	112	1	1	1	5	111	137	2
630	9	1122	114	1	1	1	3	111	134	2
631	12	1121	112	1	1	1	5	111	122	2
632	12	1210	111	1	1	1	3	120	139	4
633	8	1140	112	1	1	1	5	111	139	1
634	5	1210	111	1	1	1	3	111	135	1
635	8	1140	113	1	1	1	4	111	136	2
636	9	1122	114	1	1	1	3	111	131	2
637	10	1122	114	1	1	1	5	111	137	2
638	4	1110	113	1	1	1	2	112	133	1
639	8	1122	125	1	1	1	3	111	131	2
640	8	1122	114	1	1	1	3	111	122	2
641	6	1122	113	1	1	1	3	111	131	2
642	10	1122	114	1	1	1	5	111	137	2
643	9	1122	125	1	1	1	2	111	135	2
644	10	1122	113	1	1	1	1	111	138	2
645	8	1122	114	1	1	1	1	111	124	2
646	9	1122	114	1	1	1	2	111	131	2
647	7	1140	113	1	1	1	5	111	137	1
648	10	1122	113	1	1	1	4	111	137	2
649	8	1122	113	1	1	1	3	111	135	2
650	6	1132	113	1	1	1	2	111	122	1
651	5	1110	114	1	1	1	2	111	134	1
652	10	1210	111	1	1	1	1	111	138	4
653	10	1122	114	1	1	1	4	111	136	2
654	8	1122	114	1	1	1	5	111	137	2
655	11	1121	112	1	1	3	4	111	135	2
656	5	1210	111	1	1	1	3	111	131	1
657	10	1220	125	1	1	1	1	111	122	1
658	7	1122	114	1	1	1	2	111	124	2
659	11	1122	125	1	1	1	1	111	136	2
660	6	1210	111	1	1	1	5	112	138	1
661	12	1121	112	1	1	1	5	111	131	2
662	11	1122	113	1	1	1	3	111	137	2
663	8	1122	125	1	1	1	3	120	133	2
664	5	1110	113	1	1	1	3	111	135	1
665	5	1210	111	1	1	1	4	112	138	1
666	7	1122	113	1	1	1	3	111	135	2
667	12	1121	112	1	1	1	2	120	111	2
668	14	1121	112	1	1	1	3	120	131	2
669	7	1122	125	1	1	1	3	111	135	2
670	4	1110	114	1	1	1	2	111	131	1
671	6	1121	112	1	1	1	4	111	138	2
672	12	1131	112	1	1	1	2	111	136	4
673	4	1110	125	1	1	1	1	112	131	1
674	12	1121	112	1	1	1	3	111	122	2
675	10	1121	112	1	1	1	2	111	131	2
676	9	1122	113	1	1	1	1	111	131	2
677	11	1122	114	1	1	1	3	111	122	2
678	5	1210	111	1	1	2	3	112	135	1
679	10	1140	112	1	1	1	5	111	135	4
680	11	1121	112	1	2	2	1	111	138	2
681	9	1122	125	1	1	1	3	111	131	2
682	9	1122	114	1	1	1	3	111	132	2
683	5	1210	111	1	1	1	1	111	122	1
684	9	1122	125	1	1	1	5	111	138	2
685	5	1131	112	1	1	1	3	111	138	1
686	5	1210	111	1	1	1	4	112	137	1
687	6	1132	113	1	1	1	2	111	132	4
688	11	1122	114	1	1	1	5	111	137	2
689	10	1122	113	1	2	2	5	111	135	2
690	6	1131	112	1	1	1	3	111	133	1
691	4	1110	113	1	1	1	1	112	111	1
692	9	1122	125	1	1	1	2	111	136	2
693	4	1110	114	1	1	1	2	111	139	1
694	4	1110	114	1	1	1	3	112	131	1
695	5	1110	125	1	1	1	3	111	138	1
696	11	1121	112	1	1	1	2	120	131	2
697	11	1122	113	1	1	1	5	111	139	2
698	12	1121	112	1	1	1	1	111	131	2
699	11	1121	112	1	1	1	2	111	137	2
700	7	1131	112	1	1	1	5	111	135	4
701	10	1122	113	1	1	1	5	111	137	2
702	7	1122	114	1	1	1	5	111	131	2
703	7	1210	111	1	1	1	5	111	122	1
704	9	1122	114	1	1	1	3	111	134	2
705	7	1210	111	1	1	1	3	120	111	1
706	6	1131	112	1	1	1	5	111	136	1
707	8	1110	113	1	1	1	2	111	122	1
708	8	1122	114	1	1	1	4	111	135	2
709	6	1140	112	1	1	1	2	111	122	1
710	7	1122	113	1	1	1	1	111	135	2
711	8	1131	112	1	1	1	5	111	139	1
712	6	1210	111	1	1	1	3	111	135	1
713	9	1122	125	1	1	1	5	111	122	2
714	4	1110	113	1	1	1	3	112	132	1
715	10	1122	114	1	1	1	5	111	137	2
716	10	1121	112	1	1	1	3	111	136	2
717	10	1122	126	1	1	1	3	111	122	2
718	6	1210	111	1	1	1	3	111	135	4
719	8	1122	113	1	1	1	4	111	122	2
720	7	1131	112	1	1	1	2	111	122	1
721	11	1122	113	1	1	1	1	111	133	2
722	6	1122	113	1	1	1	3	111	131	2
723	9	1140	113	1	1	1	2	111	134	4
724	10	1132	125	1	1	1	5	111	122	3
725	8	1210	111	1	1	1	3	111	122	1
726	9	1122	125	1	1	1	2	111	124	2
727	8	1122	114	1	1	1	3	111	131	2
728	8	1132	114	1	1	1	3	111	134	4
729	10	1122	114	1	1	1	3	111	122	2
730	7	1210	111	1	1	1	3	111	135	1
731	12	1121	112	1	1	1	2	111	135	2
732	4	1110	114	1	1	1	2	111	139	1
733	8	1122	113	1	1	2	3	111	131	2
734	7	1122	114	1	1	1	2	111	122	2
735	4	1110	114	1	1	1	3	111	139	1
736	10	1122	113	1	1	1	3	111	122	2
737	11	1132	114	1	1	1	5	111	138	1
738	11	1121	112	1	1	1	3	111	136	2
739	10	1121	112	1	1	1	5	111	138	2
740	7	1122	114	1	1	3	3	111	136	2
741	7	1210	111	1	1	1	3	111	135	1
742	9	1131	112	1	1	3	3	111	136	1
743	7	1110	113	1	1	1	5	111	122	1
744	11	1121	112	1	1	1	5	111	136	2
745	7	1132	114	1	1	1	2	111	139	1
746	7	1122	114	1	1	1	5	111	122	2
747	11	1122	125	1	3	3	5	111	122	2
748	12	1210	111	1	1	1	2	111	135	3
749	9	1122	114	1	1	1	5	111	137	2
750	7	1121	112	1	1	1	5	111	122	2
751	9	1122	113	1	1	2	1	111	135	2
752	7	1122	114	1	1	1	3	111	138	2
753	8	1132	114	1	1	1	3	111	134	1
754	10	1122	114	1	1	1	3	111	135	2
755	11	1121	112	1	1	1	3	111	131	2
756	11	1121	112	1	1	1	5	111	136	2
757	11	1121	112	1	1	1	1	111	135	2
758	9	1122	125	1	1	1	3	111	122	2
759	9	1122	126	1	1	1	5	111	131	2
760	12	1121	112	1	1	1	5	111	135	2
761	7	1210	111	1	1	1	3	111	131	1
762	11	1122	113	1	1	1	5	111	137	2
763	6	1121	112	1	1	1	5	111	136	2
764	7	1210	111	1	1	1	5	112	138	1
765	6	1121	112	1	1	1	2	111	131	2
766	7	1122	114	1	1	1	3	111	134	2
767	6	1110	113	1	1	1	5	111	137	1
768	6	1121	112	1	1	1	3	111	111	2
769	9	1122	125	1	1	1	3	120	111	2
770	12	1122	114	1	1	1	2	111	132	2
771	12	1122	113	1	1	1	2	120	132	2
772	4	1110	114	1	1	1	1	112	135	1
773	6	1131	112	1	1	1	3	111	131	1
774	5	1110	113	1	1	1	3	111	135	1
775	5	1131	112	2	1	1	2	111	131	1
776	10	1132	113	1	1	1	5	111	137	1
777	9	1122	114	1	1	1	3	111	135	2
778	6	1210	111	2	1	1	5	111	131	1
779	11	1210	111	1	1	1	3	111	138	4
780	7	1210	111	1	1	1	5	111	137	1
781	11	1121	112	1	1	1	3	111	135	2
782	9	1122	114	1	1	1	2	111	132	2
783	12	1122	113	1	1	1	3	111	135	2
784	4	1210	111	1	1	1	3	112	131	1
785	12	1121	112	1	1	1	5	111	138	2
786	10	1122	114	1	1	1	2	111	122	2
787	7	1122	113	1	1	1	5	111	135	2
788	5	1110	114	1	1	1	3	120	111	1
789	10	1121	112	1	1	1	2	111	136	2
790	7	1131	112	1	1	1	3	111	135	1
791	12	1121	112	1	1	1	3	111	131	2
792	7	1132	113	1	1	1	3	120	139	1
793	7	1132	114	1	1	1	3	120	139	1
794	10	1121	112	1	1	1	3	120	131	2
795	9	1122	113	1	1	1	5	120	135	2
796	10	1122	114	1	1	1	5	120	111	2
797	6	1121	112	1	1	1	3	111	135	2
798	7	1122	114	1	1	1	1	111	131	2
799	12	1210	111	1	1	1	3	111	138	4
800	11	1121	112	1	1	1	3	120	132	2
801	6	1110	125	1	1	1	2	111	135	1
802	5	1110	113	1	1	1	2	111	136	1
803	6	1131	112	1	1	1	5	111	138	1
804	8	1122	125	1	1	1	2	120	111	2
805	4	1110	114	1	1	1	2	112	131	1
806	6	1122	113	1	1	1	1	111	138	2
807	6	1110	113	1	1	1	3	111	131	1
808	8	1122	114	1	1	1	3	111	135	2
809	9	1210	111	1	1	1	5	111	138	1
810	12	1210	111	1	1	1	3	111	135	4
811	5	1131	112	1	1	1	2	111	132	1
812	11	1122	113	1	1	1	1	111	133	2
813	8	1122	114	1	1	1	3	111	136	2
814	10	1122	125	1	1	1	5	111	131	2
815	7	1122	113	1	1	1	3	111	134	2
816	6	1132	114	1	1	1	3	112	135	1
817	11	1121	112	1	1	1	5	111	137	2
818	7	1122	114	1	1	1	4	111	133	2
819	6	1210	111	1	1	1	3	111	122	1
820	4	1110	114	1	1	1	3	112	131	1
821	5	1210	111	1	1	1	3	111	132	1
822	10	1110	112	1	1	1	5	111	137	1
823	6	1122	113	1	1	1	5	111	135	2
824	6	1110	112	1	1	1	1	111	135	1
825	10	1122	114	1	1	1	3	111	122	2
826	12	1122	113	1	1	1	2	120	111	2
827	12	1121	112	1	1	1	1	120	132	2
828	8	1122	114	1	1	1	3	111	139	2
829	9	1121	112	1	1	1	5	111	138	2
830	9	1121	113	1	1	1	2	111	138	2
831	8	1122	113	1	1	1	3	111	131	2
832	6	1131	112	1	1	1	3	111	131	1
833	9	1122	125	1	1	1	2	111	133	2
834	7	1122	113	1	1	1	3	111	122	2
835	5	1131	112	1	1	1	3	112	131	1
836	11	1122	114	1	1	1	4	111	124	2
837	9	1122	114	1	1	1	5	111	137	2
838	8	1210	111	1	1	1	5	111	138	1
839	7	1121	112	1	1	1	3	111	133	2
840	13	1210	111	1	1	1	5	111	135	4
841	5	1110	113	1	1	1	2	111	124	1
842	9	1131	112	1	1	1	5	111	137	4
843	8	1122	125	1	1	1	5	111	135	2
844	12	1122	114	1	1	1	2	111	133	2
845	7	1131	112	1	1	1	5	111	138	1
846	8	1122	125	1	1	1	5	111	135	2
847	6	1131	112	1	1	1	5	111	133	1
848	9	1122	125	1	1	1	3	120	111	2
849	10	1122	113	1	1	1	5	111	136	2
850	10	1122	113	1	1	1	2	111	131	2
851	8	1122	114	1	1	1	3	111	132	2
852	11	1121	112	1	1	1	5	111	122	2
853	10	1140	113	1	1	2	3	111	137	4
854	6	1110	113	1	1	1	1	111	131	1
855	13	1122	113	1	1	1	1	111	139	2
856	10	1122	125	1	1	1	3	111	124	2
857	12	1122	113	1	2	2	1	111	138	2
858	6	1210	111	1	1	1	3	111	137	1
859	6	1131	112	1	1	1	5	111	131	1
860	7	1122	113	1	1	1	2	111	124	2
861	12	1121	112	1	1	1	5	111	122	2
862	5	1131	112	2	1	1	3	111	122	1
863	8	1122	114	1	1	1	3	111	122	2
864	6	1131	112	1	1	1	2	111	122	1
865	9	1122	114	1	1	1	5	111	139	2
866	5	1131	112	2	1	1	2	111	131	1
867	12	1121	112	1	1	1	0	111	138	2
868	9	1122	125	1	1	1	5	120	138	2
869	13	1121	112	1	1	1	2	111	138	2
870	6	1210	111	1	1	1	5	111	137	1
871	10	1122	125	1	1	3	3	111	122	2
872	9	1122	114	1	1	1	1	111	124	2
873	10	1122	114	1	1	1	3	111	136	2
874	7	1122	125	1	1	1	5	111	138	2
875	7	1132	113	1	1	1	5	111	139	1
876	9	1122	114	1	1	1	1	111	138	2
877	9	1122	125	1	1	1	5	111	135	2
878	5	1131	112	1	1	1	3	111	138	1
879	6	1131	112	1	1	1	5	111	122	1
880	9	1122	114	1	1	1	4	111	122	2
881	9	1122	125	1	1	1	3	111	138	2
882	8	1210	111	1	1	1	3	111	134	1
883	10	1140	112	1	1	1	3	120	135	4
884	12	1122	113	1	1	1	5	111	124	2
885	7	1122	125	1	1	2	1	111	135	2
886	8	1122	114	1	1	1	5	111	135	2
887	5	1210	111	2	1	1	3	112	132	1
888	9	1122	114	1	1	2	3	111	131	2
889	7	1122	126	1	1	1	2	111	131	2
890	9	1140	113	1	1	1	4	111	134	4
891	10	1132	113	1	1	1	3	120	131	4
892	4	1110	114	1	1	1	1	112	132	1
893	7	1122	113	1	1	1	1	111	138	2
894	6	1121	112	1	1	1	5	111	137	2
895	8	1121	112	1	1	1	3	111	111	2
896	9	1122	114	1	2	2	4	111	122	2
897	12	1121	112	1	1	1	3	111	135	2
898	9	1122	114	1	1	1	5	111	137	2
899	7	1122	114	1	1	2	3	111	131	2
900	10	1121	112	1	1	1	3	111	135	2
901	13	1121	112	1	1	1	2	111	133	2
902	10	1122	114	1	1	1	3	111	131	2
903	13	1121	112	1	1	1	1	111	136	2
904	5	1110	114	1	1	1	3	112	122	1
905	7	1122	114	1	1	1	3	111	124	2
906	9	1210	111	1	1	1	3	111	132	4
907	11	1122	113	1	1	1	3	111	139	2
908	9	1122	114	1	1	3	2	111	135	2
909	10	1121	112	1	1	1	4	111	138	2
910	6	1110	112	1	1	2	1	111	131	1
911	12	1121	112	1	1	1	5	111	135	2
912	4	1220	112	1	1	1	3	112	135	1
913	12	1121	112	1	1	1	3	120	131	2
914	11	1122	113	1	1	1	1	111	124	2
915	11	1131	112	1	1	1	5	111	139	1
916	7	1122	125	2	1	1	5	111	135	2
917	12	1121	112	1	1	1	3	111	136	2
918	12	1121	112	1	1	1	0	120	111	2
919	12	1121	112	1	1	1	5	111	135	2
920	9	1122	126	1	1	1	3	120	122	2
921	4	1110	126	1	1	1	1	112	111	1
922	8	1122	114	1	1	1	2	111	134	2
923	7	1110	113	1	1	1	5	111	135	1
924	7	1110	112	1	1	1	5	111	138	1
925	11	1121	112	1	1	1	5	111	137	2
926	9	1122	113	1	1	1	3	111	135	2
927	4	1110	114	1	1	1	2	112	131	1
928	10	1122	125	1	1	1	3	111	138	2
929	9	1122	126	1	1	1	2	120	111	2
930	8	1131	112	2	1	1	5	111	138	1
931	6	1121	112	1	1	1	5	111	137	2
932	5	1110	113	1	1	1	3	111	131	1
933	4	1110	114	1	1	1	1	112	138	1
934	12	1121	112	1	1	1	2	111	131	2
935	10	1122	114	1	1	1	2	111	135	2
936	9	1121	112	2	1	2	5	111	137	2
937	12	1122	113	1	1	1	2	111	131	2
938	7	1122	113	1	1	1	3	111	122	2
939	11	1121	112	1	1	1	3	111	122	2
940	11	1122	114	1	1	1	5	111	122	2
941	9	1122	114	1	1	1	0	111	136	2
942	10	1122	113	1	1	1	5	120	135	2
943	7	1210	111	1	1	1	3	111	122	1
944	6	1210	111	1	1	1	3	111	138	1
945	7	1122	114	1	1	1	5	111	138	2
946	8	1122	126	1	1	1	5	111	136	2
947	9	1122	114	1	1	1	4	111	138	2
948	7	1140	112	1	1	1	4	111	138	4
949	8	1122	114	1	1	1	3	111	139	2
950	10	1122	113	1	1	1	3	111	134	2
951	5	1131	112	1	1	1	2	111	133	1
952	6	1131	112	1	1	1	2	111	135	1
953	6	1131	112	1	1	1	3	111	135	1
954	5	1131	112	2	1	1	3	112	131	1
955	11	1121	112	1	1	1	1	111	131	2
956	11	1210	111	1	1	1	5	111	137	4
957	7	1131	112	1	1	1	5	111	122	1
958	6	1131	112	1	1	1	2	111	131	1
959	5	1131	112	1	1	1	2	111	135	1
960	7	1132	114	1	1	3	1	111	135	4
961	10	1122	125	1	1	1	3	111	124	2
962	10	1121	112	1	1	1	3	111	131	2
963	7	1122	125	1	1	1	2	120	132	2
964	8	1122	125	1	1	1	5	111	124	2
965	4	1110	114	1	1	1	3	111	133	1
966	6	1122	113	1	1	1	2	120	132	2
967	6	1110	114	1	1	3	5	111	136	1
968	6	1122	113	1	1	1	2	111	131	2
969	10	1121	112	1	1	1	3	111	138	2
970	7	1121	112	1	1	1	5	111	136	2
971	6	1132	114	1	1	1	5	111	137	1
972	10	1122	114	1	1	1	3	120	138	2
973	6	1132	113	1	1	1	1	111	138	1
974	8	1122	114	1	1	1	5	111	135	2
975	9	1122	114	1	1	1	2	111	138	2
976	10	1121	112	1	1	1	2	111	131	2
977	11	1121	112	1	1	1	2	120	132	2
978	9	1122	125	1	1	1	3	111	131	2
979	8	1131	112	1	1	1	5	120	135	1
980	6	1110	113	1	1	3	2	111	135	1
981	8	1122	126	1	1	1	3	111	124	2
982	8	1122	114	1	1	1	3	111	135	2
983	6	1210	111	1	2	2	5	111	131	1
984	7	1121	112	1	1	1	3	111	131	2
985	6	1131	112	1	1	1	5	111	135	1
986	6	1131	112	1	1	1	5	111	135	1
987	4	1110	125	2	1	1	2	111	135	1
988	6	1210	111	1	1	1	3	111	138	1
989	12	1121	112	1	1	1	3	111	136	2
990	7	1110	113	1	1	1	5	111	134	1
991	4	1110	125	1	1	1	2	112	132	1
992	9	1121	112	1	1	2	3	111	122	2
993	5	1210	111	1	1	1	3	112	132	1
994	4	1110	113	1	1	1	2	111	135	1
995	10	1122	125	1	1	1	2	111	124	2
996	5	1131	112	1	1	1	5	111	138	1
997	11	1121	112	1	1	1	4	111	122	2
998	12	1122	125	1	1	1	3	111	131	2
999	8	1122	114	1	1	1	5	111	134	2
1000	6	1110	114	1	1	1	5	111	138	1
1001	12	1121	112	1	1	1	3	111	139	2
1002	7	1121	112	1	1	1	5	111	122	2
1003	9	1122	125	1	1	1	3	111	124	2
1004	8	1122	114	1	1	1	3	111	131	2
1005	5	1122	114	1	1	1	2	111	132	2
1006	5	1210	111	1	1	2	2	111	135	1
1007	12	1140	112	1	1	1	3	111	135	4
1008	11	1122	125	1	1	1	3	111	122	2
1009	7	1122	113	1	1	1	5	111	135	2
1010	9	1140	113	1	1	1	5	120	132	2
1011	7	1122	114	1	1	1	5	111	135	2
1012	6	1131	112	1	1	1	2	111	135	1
1013	8	1122	125	1	1	3	2	111	133	2
1014	11	1121	112	1	1	1	5	111	137	2
1015	11	1121	112	1	1	1	1	111	136	2
1016	13	1121	112	1	1	1	3	111	131	2
1017	8	1121	112	1	1	1	3	111	136	2
1018	10	1132	114	1	1	1	5	111	137	4
1019	9	1122	114	1	1	1	3	111	135	2
1020	7	1132	113	1	1	1	4	111	122	1
1021	9	1122	125	1	1	3	3	111	131	2
1022	7	1122	113	1	1	1	3	111	138	2
1023	11	1122	114	1	1	1	4	111	135	2
1024	6	1131	112	1	1	1	5	111	136	1
1025	4	1110	114	1	1	1	5	112	132	1
1026	8	1131	112	1	1	1	5	111	132	1
1027	11	1122	113	1	1	1	3	111	133	2
1028	6	1210	111	1	1	1	4	111	122	1
1029	12	1121	112	1	1	3	5	111	138	2
1030	11	1121	112	1	1	1	3	120	139	2
1031	10	1210	111	1	1	1	5	111	137	1
1032	8	1122	114	1	1	1	3	120	131	2
1033	5	1110	113	1	1	1	3	111	134	1
1034	8	1122	125	1	1	1	3	111	135	2
1035	10	1131	112	1	1	1	3	111	135	1
1036	9	1122	126	1	1	1	5	111	138	2
1037	6	1121	112	1	1	1	3	111	138	2
1038	12	1121	112	1	1	1	3	120	135	2
1039	5	1210	111	2	1	1	3	112	137	1
1040	5	1131	112	1	1	1	2	111	131	1
1041	9	1210	111	1	1	1	2	111	133	4
1042	8	1122	113	1	1	1	3	111	133	2
1043	6	1131	112	1	1	1	5	111	135	1
1044	7	1121	112	1	1	1	3	111	122	2
1045	4	1110	126	1	1	1	2	112	132	1
1046	6	1210	111	1	1	1	2	111	136	1
1047	8	1121	112	2	1	1	5	111	122	2
1048	7	1122	114	1	1	1	3	111	132	2
1049	8	1122	113	1	1	1	5	111	136	2
1050	14	1121	112	1	1	1	3	111	131	2
1051	9	1122	125	1	1	1	2	111	133	2
1052	8	1122	125	1	1	1	3	111	135	2
1053	12	1121	112	1	1	1	1	111	122	2
1054	7	1122	113	1	1	1	3	111	138	2
1055	8	1122	114	1	1	1	3	111	131	2
1056	6	1121	112	1	1	1	5	111	122	2
1057	10	1122	114	1	1	1	2	111	136	2
1058	10	1122	114	1	1	1	3	111	122	2
1059	6	1131	112	1	1	1	3	111	131	1
1060	9	1140	113	1	1	2	1	111	138	4
1061	11	1122	114	1	1	1	5	120	135	2
1062	6	1122	113	1	1	1	5	111	137	2
1063	9	1210	111	1	1	1	5	111	122	1
1064	4	1210	111	2	1	1	2	111	131	1
1065	7	1121	112	1	1	1	4	111	135	2
1066	5	1110	114	1	1	1	3	111	132	1
1067	7	1122	113	1	1	1	5	111	138	2
1068	9	1122	114	1	1	1	2	111	135	2
1069	9	1122	114	1	1	1	2	111	133	2
1070	8	1122	114	1	1	1	2	120	111	2
1071	7	1110	113	1	1	1	3	111	135	1
1072	9	1122	125	1	1	1	3	111	124	2
1073	11	1122	113	1	1	1	1	111	131	2
1074	10	1122	114	1	1	1	5	111	137	2
1075	7	1122	113	1	1	1	1	111	122	2
1076	8	1132	113	1	3	3	2	111	135	1
1077	9	1122	113	1	1	1	3	111	139	2
1078	10	1121	112	1	1	1	5	111	135	2
1079	8	1122	125	1	1	1	3	111	122	2
1080	5	1121	112	1	1	1	5	111	136	2
1081	7	1122	113	1	1	1	2	111	135	2
1082	6	1121	112	1	1	1	5	111	135	2
1083	8	1122	114	1	1	1	1	111	135	2
1084	8	1132	114	1	1	1	5	111	136	1
1085	10	1122	114	1	1	1	5	111	136	2
1086	6	1131	112	2	1	1	3	111	135	1
1087	8	1122	114	1	1	1	3	111	135	2
1088	10	1210	111	1	1	1	4	111	136	1
1089	7	1122	113	1	1	1	2	111	138	2
1090	13	1210	111	1	1	1	5	120	135	1
1091	4	1110	114	1	1	1	2	112	131	1
1092	10	1122	114	1	1	1	5	111	138	2
1093	11	1121	112	1	1	1	1	111	131	2
1094	8	1210	111	1	1	1	5	111	135	1
1095	8	1122	125	1	1	1	3	111	135	2
1096	8	1122	114	1	1	1	5	111	138	2
1097	13	1121	112	1	1	1	5	111	137	2
1098	10	1122	113	1	1	1	5	111	137	2
1099	9	1122	114	1	1	1	3	111	135	2
1100	11	1121	112	1	1	1	5	111	139	2
1101	9	1122	113	1	1	1	2	111	135	2
1102	9	1140	112	1	1	1	5	111	137	4
1103	6	1121	112	1	1	1	3	111	138	2
1104	6	1110	114	1	1	1	3	111	138	1
1105	8	1132	114	1	1	1	5	111	138	1
1106	7	1210	111	1	1	1	3	111	138	1
1107	9	1122	114	1	1	1	5	111	122	2
1108	10	1122	114	1	1	1	5	111	137	2
1109	8	1122	114	1	1	1	4	111	122	2
1110	6	1121	112	1	1	1	3	111	136	2
1111	7	1122	114	1	1	1	3	111	122	2
1112	10	1110	114	1	1	1	3	111	135	1
1113	6	1131	112	1	1	1	5	120	138	1
1114	4	1110	113	1	1	1	2	112	139	1
1115	8	1122	113	1	1	1	3	111	135	2
1116	11	1122	114	1	1	1	3	120	111	2
1117	5	1131	112	2	1	1	5	111	132	1
1118	6	1121	112	1	1	1	4	111	135	2
1119	9	1122	126	2	1	1	3	120	131	2
1120	6	1210	111	1	1	1	3	111	139	1
1121	12	1121	112	1	1	1	3	120	132	2
1122	6	1121	112	1	1	1	5	111	137	2
1123	7	1131	112	1	1	1	5	111	135	1
1124	8	1122	113	1	1	1	3	111	137	2
1125	11	1122	125	1	1	1	3	111	136	2
1126	7	1132	113	1	1	1	3	111	138	1
1127	10	1122	125	1	1	1	5	111	137	2
1128	10	1122	125	1	1	1	3	111	133	2
1129	8	1122	125	1	1	1	2	111	135	2
1130	9	1122	126	1	1	1	3	120	111	2
1131	9	1122	114	1	1	1	2	111	133	2
1132	9	1140	113	1	1	3	2	111	139	2
1133	6	1131	112	1	1	1	3	111	136	1
1134	11	1122	113	1	1	1	5	111	137	2
1135	4	1110	113	1	1	1	2	112	131	1
1136	9	1122	114	1	1	1	2	111	131	2
1137	9	1131	112	1	1	1	1	111	138	1
1138	7	1131	112	1	1	1	2	111	122	1
1139	11	1122	114	1	1	1	2	111	131	2
1140	8	1121	112	1	1	1	4	111	138	2
1141	11	1122	126	1	1	1	3	120	111	2
1142	12	1121	112	1	1	1	2	111	131	2
1143	10	1122	125	1	1	1	5	111	139	2
1144	9	1210	111	1	1	1	3	111	138	1
1145	11	1121	112	1	1	1	4	111	124	2
1146	10	1122	125	1	2	3	2	111	139	2
1147	5	1110	114	1	1	1	2	111	135	1
1148	7	1121	112	1	1	1	2	111	122	2
1149	10	1122	125	1	1	1	2	120	131	2
1150	4	1110	114	1	1	1	2	112	131	1
1151	6	1122	125	1	1	2	2	111	135	2
1152	7	1122	113	1	1	1	3	111	131	2
1153	8	1220	112	2	3	3	5	111	137	1
1154	10	1210	111	1	1	1	5	111	137	1
1155	7	1131	112	1	1	1	2	111	131	1
1156	9	1122	114	1	1	3	5	111	139	2
1157	10	1122	125	1	1	1	5	111	122	2
1158	9	1122	113	1	1	1	3	111	137	2
1159	8	1122	125	1	1	1	3	120	111	2
1160	12	1121	112	1	1	1	3	111	136	2
1161	6	1210	111	1	1	1	3	111	122	1
1162	10	1122	125	1	1	1	5	120	138	2
1163	6	1131	112	1	1	1	3	111	139	1
1164	9	1122	126	1	1	1	3	120	111	2
1165	13	1121	112	1	1	1	5	120	138	2
1166	4	1110	113	1	1	1	2	111	135	1
1167	9	1122	114	1	1	1	5	111	122	2
1168	6	1210	111	1	1	1	3	111	139	1
1169	10	1122	114	1	1	1	2	111	135	2
1170	7	1210	111	1	1	1	5	111	137	1
1171	7	1122	114	1	1	1	5	111	122	2
1172	11	1210	111	1	1	1	4	111	136	1
1173	7	1122	114	1	1	1	5	111	135	2
1174	5	1110	114	1	1	1	3	120	131	1
1175	7	1210	111	1	1	1	5	111	135	1
1176	4	1110	114	1	1	1	3	112	132	1
1177	6	1210	111	1	1	1	3	111	135	1
1178	9	1122	113	1	1	1	3	120	132	2
1179	11	1122	113	1	1	1	2	111	131	2
1180	8	1122	114	1	1	1	3	111	138	2
1181	14	1210	111	1	1	1	2	120	111	4
1182	10	1122	114	1	1	1	2	111	133	2
1183	6	1131	112	1	1	1	5	111	135	1
1184	10	1122	114	1	1	1	5	111	136	2
1185	10	1122	114	1	1	1	5	111	139	2
1186	8	1122	114	1	1	1	5	111	137	2
1187	7	1121	112	1	1	1	3	111	135	2
1188	13	1210	111	1	1	1	1	111	135	2
1189	10	1140	112	1	1	1	4	111	138	4
1190	6	1110	113	1	1	1	3	120	134	1
1191	9	1122	114	1	1	1	2	111	139	2
1192	12	1210	111	1	1	3	3	111	135	4
1193	7	1122	114	1	1	1	3	111	138	2
1194	10	1121	112	1	1	3	3	111	132	2
1195	6	1131	112	1	1	1	3	111	133	1
1196	4	1110	114	1	1	1	3	111	135	1
1197	12	1122	114	1	1	1	0	111	139	2
1198	4	1110	126	1	1	2	3	112	131	1
1199	5	1210	111	1	1	1	5	111	135	1
1200	8	1122	125	1	1	1	3	111	133	2
