	index	sex	origin_cluster	degree_cluster	LSAT	UGPA	ZFYA	birth_date	major	Zcum	attempts	sander_index	region_first_FW	region_first_GL	region_first_MS	region_first_MW	region_first_Mt	region_first_NE	region_first_NG	region_first_NW	region_first_PO	region_first_SC	region_first_SE	region_first_nan	region_last_FW	region_last_GL	region_last_MS	region_last_MW	region_last_Mt	region_last_NE	region_last_NG	region_last_NW	region_last_PO	region_last_SC	region_last_SE	region_last_nan
131	163	2	3.0	3.0	38.0	3.5	0.42	69.5	1.0	-0.23	1.0	0.8083333333333333	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
132	164	2	3.0	3.0	42.0	3.1	0.68	69.08333333333333	1.0	0.62	1.0	0.8202380952380952	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
133	165	1	3.0	3.0	37.0	3.6	1.27	69.16666666666667	2.0	1.29	1.0	0.8053571428571429	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
134	166	1	3.0	3.0	32.0	2.8	-1.28	71.0	1.0	-1.77	1.0	0.6666666666666666	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
135	167	1	3.0	3.0	39.0	3.6	-0.22	69.83333333333333	3.0	-0.02	1.0	0.8303571428571428	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
136	168	1	3.0	3.0	32.0	2.8	-1.09	69.66666666666667	2.0	-0.47	1.0	0.6666666666666666	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
137	169	2	3.0	3.0	41.0	3.1	-0.51	69.66666666666667	3.0	-0.08	1.0	0.8077380952380953	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
138	170	1	3.0	3.0	36.0	3.7	0.17	69.75	2.0	-0.44	1.0	0.8023809523809524	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
139	172	2	3.0	3.0	38.0	3.4	-1.19	69.66666666666667	2.0	-1.44	1.0	0.7988095238095237	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
140	173	2	3.0	3.0	34.0	3.3	1.02	69.5	3.0	1.43	1.0	0.7392857142857143	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
141	174	2	3.0	3.0	38.0	3.6	0.36	67.83333333333333	3.0	0.29	1.0	0.8178571428571428	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
142	175	2	3.0	3.0	43.0	2.9	0.59	69.33333333333333	2.0	0.34	1.0	0.8136904761904762	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
143	176	1	3.0	3.0	35.0	3.7	0.64	69.91666666666667	2.0	0.76	1.0	0.7898809523809524	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
144	178	1	3.0	3.0	37.0	3.9	1.36	69.0	2.0	1.29	1.0	0.8339285714285715	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
145	179	2	3.0	3.0	40.0	3.2	0.59	67.25	1.0	1.29	1.0	0.8047619047619048	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
146	180	1	3.0	3.0	45.0	3.2	1.57	67.66666666666667	3.0	1.34	1.0	0.8672619047619048	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
147	181	2	3.0	3.0	39.5	3.3	0.55	69.66666666666667	2.0	0.54	1.0	0.8080357142857142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
148	182	2	3.0	3.0	40.0	3.3	2.15	69.08333333333333	7.0	1.84	1.0	0.8142857142857143	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
149	184	1	3.0	3.0	38.0	3.4	-1.0	67.41666666666667	1.0	-1.02	1.0	0.7988095238095237	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
150	185	2	3.0	3.0	40.0	3.4	1.36	67.5	3.0	1.51	1.0	0.8238095238095238	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
151	187	2	3.0	3.0	36.0	3.7	0.1	69.25	2.0	0.45	1.0	0.8023809523809524	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
152	189	1	3.0	3.0	30.0	3.5	-1.75	69.16666666666667	2.0	-2.22	1.0	0.7083333333333333	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
153	190	2	3.0	3.0	37.0	3.7	0.74	68.75	3.0	0.54	1.0	0.8148809523809524	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
154	193	2	3.0	3.0	36.0	2.7	-0.36	69.5	2.0	-0.57	1.0	0.7071428571428571	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
155	194	1	3.0	3.0	35.0	2.9	1.25	68.91666666666667	2.0	0.98	1.0	0.7136904761904761	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
156	195	1	3.0	3.0	28.5	3.2	0.57	69.41666666666667	3.0	-1.62	1.0	0.6610119047619047	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
157	196	2	3.0	3.0	39.0	2.4	0.16	68.41666666666667	2.0	-0.21	1.0	0.7160714285714286	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
158	197	1	3.0	3.0	41.0	3.9	1.17	70.0	1.0	1.55	1.0	0.8839285714285714	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
159	198	2	3.0	3.0	29.0	3.5	0.2	69.83333333333333	2.0	0.04	1.0	0.6958333333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
160	199	2	3.0	3.0	36.5	3.1	-0.56	69.41666666666667	3.0	-0.63	1.0	0.7514880952380951	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
161	200	2	3.0	3.0	39.0	3.8	-0.32	52.416666666666664	8.0	-1.32	1.0	0.8494047619047619	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
162	201	2	3.0	3.0	36.0	3.0	0.36	69.66666666666667	3.0	0.73	1.0	0.7357142857142858	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
163	202	2	3.0	3.0	36.0	2.9	-0.8	69.16666666666667	1.0	-0.57	1.0	0.7261904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
164	203	2	3.0	3.0	36.0	2.9	0.89	68.33333333333333	3.0	0.41	1.0	0.7261904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
165	204	2	3.0	3.0	37.0	2.8	0.77	65.58333333333333	5.0	1.12	1.0	0.7291666666666667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
166	205	2	3.0	3.0	38.0	3.2	0.48	62.25	4.0	0.1	1.0	0.7797619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
167	206	2	3.0	3.0	31.5	3.1	0.36	67.75	2.0	0.4	1.0	0.6889880952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
168	207	2	3.0	3.0	37.0	3.1	0.0	67.91666666666667	2.0	-0.24	1.0	0.7577380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
169	208	2	3.0	3.0	26.7	3.3	-0.41	68.75	2.0	0.28	1.0	0.6480357142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
170	209	1	3.0	3.0	32.0	3.7	-0.85	69.75	4.0	-0.42	1.0	0.7523809523809524	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
171	210	1	3.0	3.0	31.0	3.0	0.44	64.41666666666667	3.0	0.47	1.0	0.6732142857142858	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
172	211	1	3.0	3.0	32.7	3.1	0.2	68.66666666666667	2.0	0.09	1.0	0.7039880952380952	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
173	212	2	3.0	3.0	35.0	3.2	-0.28	69.75	2.0	-0.64	1.0	0.7422619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
174	213	1	3.0	3.0	31.0	3.2	2.48	63.333333333333336	3.0	2.18	1.0	0.6922619047619047	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
175	214	2	3.0	3.0	33.0	3.0	-0.4	67.5	2.0	-0.63	1.0	0.6982142857142857	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
176	215	1	3.0	3.0	33.0	3.1	0.61	69.33333333333333	2.0	0.47	1.0	0.7077380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
177	216	2	3.0	3.0	34.5	2.9	0.52	68.41666666666667	2.0	0.55	1.0	0.7074404761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
178	217	1	3.0	3.0	39.0	4.1	1.25	69.58333333333333	2.0	1.94	1.0	0.8779761904761905	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
179	218	2	3.0	3.0	34.0	3.1	-0.6	68.66666666666667	2.0	-0.21	1.0	0.7202380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
180	220	2	3.0	3.0	34.0	2.8	1.51	67.0	3.0	0.92	1.0	0.6916666666666667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
181	221	1	3.0	3.0	37.0	2.8	-0.23	69.33333333333333	2.0	-0.72	1.0	0.7291666666666667	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
182	223	1	3.0	3.0	25.0	3.2	-0.64	69.75	1.0	-0.61	1.0	0.6172619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
183	224	2	3.0	3.0	33.0	2.9	0.69	68.08333333333333	3.0	0.79	1.0	0.6886904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
184	226	1	3.0	3.0	34.0	3.0	-0.24	69.75	1.0	-0.25	2.0	0.7107142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
185	227	1	3.0	3.0	34.0	2.7	1.51	65.5	4.0	1.11	1.0	0.6821428571428572	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
186	228	1	3.0	3.0	30.5	3.0	-1.09	69.66666666666667	2.0	-0.56	1.0	0.6669642857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
187	229	1	3.0	3.0	33.0	3.3	0.89	69.16666666666667	3.0	0.47	1.0	0.7267857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
188	230	2	3.0	3.0	34.0	2.9	-1.93	66.66666666666667	2.0	-1.23	2.0	0.7011904761904761	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
189	231	1	3.0	3.0	30.0	3.4	0.73	64.66666666666667	3.0	0.67	1.0	0.6988095238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
190	233	1	3.0	3.0	38.0	2.4	-0.2	68.75	3.0	-0.42	1.0	0.7035714285714285	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
191	234	2	3.0	3.0	32.5	3.1	0.93	68.5	2.0	0.54	1.0	0.7014880952380953	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
192	235	1	3.0	3.0	40.0	4.0	1.17	70.91666666666667	8.0	0.98	1.0	0.8809523809523809	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
193	236	1	3.0	3.0	42.0	4.0	0.97	51.083333333333336	1.0	1.49	1.0	0.905952380952381	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
194	237	1	3.0	3.0	35.0	3.2	0.27	67.91666666666667	2.0	-0.78	1.0	0.7422619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
195	238	1	3.0	1.0	29.0	3.4	-0.52	64.75	2.0	0.53	1.0	0.6863095238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
196	239	2	3.0	3.0	35.0	2.9	-0.4	59.5	3.0	-0.01	1.0	0.7136904761904761	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
197	241	1	3.0	1.0	32.0	3.1	-1.17	69.75	3.0	-0.5	1.0	0.6952380952380952	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
198	242	2	3.0	3.0	27.0	2.3	-1.01	67.08333333333333	2.0	-1.53	1.0	0.5565476190476191	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
199	243	1	3.0	3.0	38.0	3.0	0.55	67.75	3.0	0.47	1.0	0.7607142857142857	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
200	244	2	3.0	3.0	31.0	2.7	-0.2	67.83333333333333	1.0	-0.48	1.0	0.6446428571428572	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
201	245	1	3.0	3.0	38.0	3.0	0.15	68.75	3.0	-0.36	1.0	0.7607142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
202	246	1	3.0	3.0	28.5	3.9	0.48	70.25	2.0	0.39	1.0	0.7276785714285714	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
203	247	2	3.0	3.0	34.0	2.6	0.0	69.66666666666667	1.0	-0.67	1.0	0.6726190476190477	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
204	248	1	3.0	3.0	31.0	3.0	0.0	58.666666666666664	2.0	0.05	1.0	0.6732142857142858	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
205	249	2	3.0	3.0	33.0	2.9	-0.2	68.91666666666667	2.0	-0.67	1.0	0.6886904761904762	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
206	250	1	3.0	3.0	35.0	2.7	-1.05	69.66666666666667	2.0	-1.12	1.0	0.6946428571428571	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
207	251	1	3.0	3.0	32.5	2.8	0.08	52.0	2.0	1.0	1.0	0.6729166666666666	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
208	252	1	3.0	3.0	36.0	2.6	-0.72	68.75	3.0	-0.82	1.0	0.6976190476190476	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
209	253	2	3.0	3.0	37.0	3.4	0.95	60.5	4.0	1.27	1.0	0.7863095238095238	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
210	255	1	3.0	3.0	33.0	3.2	-0.4	69.83333333333333	2.0	0.28	1.0	0.7172619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
211	256	1	3.0	3.0	37.0	2.9	0.24	63.5	3.0	0.49	1.0	0.7386904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
212	257	2	3.0	3.0	25.5	2.8	-0.08	68.91666666666667	2.0	-0.69	1.0	0.5854166666666667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
213	258	2	3.0	3.0	38.0	2.6	1.25	67.75	2.0	1.59	1.0	0.7226190476190476	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
214	259	2	3.0	3.0	34.0	2.7	-0.12	68.0	2.0	0.07	1.0	0.6821428571428572	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
215	261	2	3.0	3.0	35.0	2.9	1.94	69.66666666666667	2.0	1.76	1.0	0.7136904761904761	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
216	262	2	3.0	3.0	29.5	2.8	0.24	68.66666666666667	3.0	0.11	1.0	0.6354166666666667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
217	263	1	3.0	3.0	41.0	3.0	0.2	68.91666666666667	3.0	-0.55	1.0	0.7982142857142858	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
218	265	2	3.0	3.0	35.0	3.2	-1.13	66.08333333333333	8.0	-0.84	1.0	0.7422619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
219	266	2	3.0	3.0	34.0	2.9	-2.06	66.0	5.0	-1.55	1.0	0.7011904761904761	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
220	267	2	3.0	3.0	42.0	2.6	1.57	65.41666666666667	3.0	1.34	1.0	0.7726190476190476	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
221	270	2	3.0	3.0	30.5	3.1	0.87	68.58333333333333	2.0	0.81	1.0	0.6764880952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
222	271	2	3.0	3.0	41.0	2.5	0.9	68.5	3.0	-0.07	1.0	0.7505952380952381	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
223	272	2	3.0	3.0	31.5	3.5	0.2	69.5	2.0	0.61	1.0	0.7270833333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
224	273	1	3.0	3.0	35.0	3.7	0.44	69.33333333333333	2.0	0.07	1.0	0.7898809523809524	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
225	274	2	3.0	3.0	31.0	3.3	0.85	60.5	1.0	1.41	1.0	0.7017857142857142	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
226	275	2	3.0	3.0	39.0	3.1	1.19	69.25	2.0	0.3	1.0	0.7827380952380952	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
227	276	2	3.0	3.0	39.0	2.9	0.98	67.16666666666667	1.0	0.42	1.0	0.7636904761904761	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
228	277	1	3.0	3.0	40.0	2.6	0.16	69.75	2.0	0.49	1.0	0.7476190476190476	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
229	278	2	3.0	3.0	40.0	3.8	1.85	68.91666666666667	2.0	1.67	1.0	0.861904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
230	279	2	3.0	3.0	33.0	3.2	-0.24	69.41666666666667	3.0	0.3	1.0	0.7172619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
231	280	2	3.0	3.0	32.0	3.3	0.36	69.75	3.0	0.1	1.0	0.7142857142857142	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
232	281	2	3.0	3.0	39.0	3.3	0.72	67.5	3.0	1.27	1.0	0.8017857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
233	282	1	3.0	3.0	39.0	2.7	0.44	65.91666666666667	3.0	0.24	1.0	0.7446428571428572	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
234	283	2	3.0	3.0	33.0	3.3	0.24	63.0	2.0	-0.21	1.0	0.7267857142857143	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
235	284	2	1.0	1.0	38.0	3.7	0.11	68.75	2.0	0.32	1.0	0.8273809523809523	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
236	285	1	1.0	1.0	40.0	3.6	-0.09	47.666666666666664	1.0	0.61	1.0	0.8428571428571429	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
237	286	2	1.0	1.0	38.0	3.4	-0.51	66.83333333333333	1.0	-0.25	2.0	0.7988095238095237	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238	287	2	1.0	1.0	33.0	3.0	-0.82	67.66666666666667	2.333299196067387	-1.01	1.0	0.6982142857142857	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
239	289	2	1.0	1.0	40.0	3.2	1.73	68.58333333333333	2.333299196067387	1.7	1.0	0.8047619047619048	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
240	291	2	1.0	1.0	29.0	2.8	-1.89	69.16666666666667	3.0	-2.17	1.0	0.6291666666666667	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
241	292	1	1.0	1.0	33.0	3.5	0.05	64.33333333333333	3.0	0.5	1.0	0.7458333333333333	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
242	293	2	1.0	1.0	40.0	3.4	-1.06	69.83333333333333	2.0	-0.51	1.0	0.8238095238095238	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
243	294	2	3.0	3.0	36.0	3.1	0.53	68.41666666666667	3.0	-0.58	1.0	0.7452380952380953	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
244	296	1	1.0	1.0	25.0	2.8	-2.22	68.66666666666667	1.0	-2.17	1.0	0.5791666666666666	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
245	298	2	1.0	1.0	39.0	3.6	0.18	68.83333333333333	2.0	-0.33	1.0	0.8303571428571428	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
246	299	1	1.0	1.0	41.0	3.7	0.9	69.83333333333333	2.0	0.58	1.0	0.8648809523809524	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
247	300	1	1.0	1.0	36.0	3.9	-0.12	68.91666666666667	2.0	-0.33	1.0	0.8214285714285714	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
248	301	2	1.0	1.0	44.0	3.2	0.75	67.33333333333333	1.0	0.65	1.0	0.8547619047619047	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
249	302	1	1.0	1.0	42.0	3.5	-1.17	69.91666666666667	3.0	-0.87	1.0	0.8583333333333334	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
250	304	2	1.0	1.0	46.0	3.3	-2.08	69.5	2.0	-1.81	2.0	0.8892857142857142	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
251	306	2	1.0	1.0	40.0	2.2	1.04	61.75	5.0	1.41	1.0	0.7095238095238096	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
252	308	1	1.0	1.0	41.0	3.8	1.16	69.41666666666667	3.0	1.33	1.0	0.8744047619047619	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
253	312	2	1.0	1.0	37.0	3.4	-1.02	68.66666666666667	1.0	0.11	1.0	0.7863095238095238	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
254	313	1	1.0	1.0	40.0	3.5	-0.12	69.25	3.0	-0.11	1.0	0.8333333333333333	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
255	314	1	1.0	1.0	36.0	3.7	0.77	68.83333333333333	4.0	0.94	1.0	0.8023809523809524	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
256	315	1	1.0	1.0	42.0	3.5	0.83	66.08333333333333	4.0	0.72	1.0	0.8583333333333334	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
257	316	2	3.0	3.0	35.5	2.9	0.06	64.25	3.0	-0.83	1.0	0.7199404761904762	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
258	317	1	1.0	1.0	37.0	3.9	0.37	69.33333333333333	1.0	0.51	1.0	0.8339285714285715	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
259	318	1	1.0	1.0	48.0	2.3	0.8	62.166666666666664	2.0	0.72	1.0	0.819047619047619	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
260	319	1	1.0	1.0	37.0	3.1	0.14	69.66666666666667	1.0	0.03	1.0	0.7577380952380952	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
261	320	1	1.0	1.0	35.0	3.9	0.14	69.66666666666667	1.0	-0.4	1.0	0.8089285714285714	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
262	323	1	1.0	1.0	47.0	3.9	-0.2	64.66666666666667	1.0	-0.43	1.0	0.9589285714285714	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
263	324	1	1.0	1.0	41.0	2.8	0.33	68.75	1.0	0.47	1.0	0.7791666666666666	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
264	325	1	1.0	1.0	40.0	3.5	0.65	68.75	2.0	1.08	1.0	0.8333333333333333	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
